student_id,gender,age,parental_education,study_time,attendance_rate,previous_grades,extracurricular_activities,internet_access,tutoring,family_support,health,absences,failures,final_grade,pass_fail_status,performance_category
STU_2136,Male,21,Some College,11.5,69.6,46.2,No,Yes,No,Yes,Fair,12,3,50.2,Fail,At Risk
STU_2137,Female,17,Master/Doctorate,17.1,60.8,76.6,Yes,Yes,Yes,Yes,Good,14,1,79.7,Pass,Good
STU_2138,Female,20,High School,11.2,96.4,74.8,Yes,Yes,No,Yes,Excellent,2,1,74.1,Pass,Good
STU_2139,Male,15,High School,7.6,89.9,86.8,Yes,Yes,No,Yes,Fair,4,0,80.1,Pass,Good
STU_2140,Male,17,Some College,8.3,80.2,64.2,Yes,Yes,No,Yes,Good,8,1,58.6,Fail,Satisfactory
STU_2141,Female,16,None,1.9,77.6,62.5,No,Yes,Yes,Yes,Good,9,1,54.1,Fail,At Risk
STU_2142,Male,16,Bachelor,5.7,84.6,79.4,Yes,Yes,No,Yes,Good,8,1,73.9,Pass,Good
STU_2143,Male,16,Bachelor,2.0,87.6,68.3,Yes,No,No,No,Good,5,0,75.1,Pass,Good
STU_2144,Female,17,Some College,4.6,89.9,70.9,Yes,Yes,No,No,Good,5,0,69.7,Pass,Satisfactory
STU_2145,Male,18,High School,7.9,78.5,80.2,No,Yes,No,Yes,Excellent,9,0,77.6,Pass,Good
STU_2146,Male,17,Bachelor,9.3,77.9,75.9,No,Yes,Yes,Yes,Fair,11,0,78.1,Pass,Good
STU_2147,Male,16,Some College,10.4,93.9,85.1,No,Yes,No,Yes,Excellent,3,0,82.6,Pass,Good
STU_2148,Male,18,Bachelor,19.9,83.9,88.8,Yes,Yes,No,Yes,Poor,8,1,88.2,Pass,Excellent
STU_2149,Male,17,Some College,3.1,88.9,73.5,Yes,Yes,No,No,Fair,7,0,73.5,Pass,Good
STU_2150,Male,17,Bachelor,4.5,81.4,74.0,Yes,No,No,Yes,Good,9,0,73.4,Pass,Good
STU_2151,Male,17,Some College,9.1,87.5,77.9,No,Yes,No,Yes,Excellent,7,0,74.6,Pass,Good
STU_2152,Male,16,Some College,12.0,82.9,79.5,No,Yes,Yes,No,Fair,7,0,82.3,Pass,Good
STU_2153,Male,16,Master/Doctorate,5.3,81.5,72.4,No,Yes,No,Yes,Good,8,1,71.2,Pass,Good
STU_2154,Male,19,Some College,8.7,85.8,77.8,Yes,Yes,Yes,Yes,Good,8,0,80.4,Pass,Good
STU_2155,Male,16,Some College,9.5,57.1,53.5,No,Yes,Yes,Yes,Fair,15,3,47.3,Fail,At Risk
STU_2156,Female,17,High School,18.0,94.5,84.7,Yes,Yes,No,Yes,Excellent,4,0,85.3,Pass,Excellent
STU_2157,Male,19,Some College,3.4,57.3,67.2,No,Yes,No,Yes,Excellent,16,0,61.9,Pass,Satisfactory
STU_2158,Male,18,Some College,10.3,90.7,76.6,Yes,Yes,No,No,Fair,5,0,80.9,Pass,Good
STU_2159,Female,15,High School,12.2,82.1,69.9,No,Yes,No,No,Good,8,0,68.7,Pass,Satisfactory
STU_2160,Male,16,None,10.8,90.6,75.8,Yes,Yes,No,Yes,Excellent,6,1,65.8,Pass,Satisfactory
STU_2161,Female,15,Some College,15.2,61.2,79.8,Yes,Yes,No,No,Good,14,0,79.3,Pass,Good
STU_2162,Female,17,Bachelor,4.0,91.5,78.2,No,Yes,No,Yes,Good,3,0,74.9,Pass,Good
STU_2163,Male,17,Some College,1.7,72.7,64.2,Yes,Yes,Yes,No,Poor,11,1,55.6,Fail,Satisfactory
STU_2164,Female,16,High School,14.8,84.9,77.0,No,Yes,No,Yes,Good,6,1,74.0,Pass,Good
STU_2165,Male,19,Bachelor,6.4,77.8,65.9,No,No,No,No,Fair,11,0,64.2,Pass,Satisfactory
STU_2166,Male,17,High School,7.6,79.8,58.2,No,No,No,No,Excellent,10,1,49.2,Fail,At Risk
STU_2167,Female,16,Some College,8.2,82.0,83.6,Yes,Yes,Yes,Yes,Good,8,0,83.0,Pass,Good
STU_2168,Female,17,High School,8.5,83.0,67.8,Yes,Yes,Yes,No,Fair,7,1,68.5,Pass,Satisfactory
STU_2169,Female,17,High School,12.9,93.2,78.9,No,Yes,Yes,No,Excellent,3,0,78.5,Pass,Good
STU_2170,Male,15,High School,10.1,79.6,80.5,Yes,Yes,Yes,No,Poor,8,0,77.6,Pass,Good
STU_2171,Male,16,High School,3.3,81.0,59.1,No,Yes,No,Yes,Good,7,0,55.3,Fail,Satisfactory
STU_2172,Male,18,None,7.5,71.6,68.3,Yes,Yes,Yes,No,Good,11,0,62.3,Pass,Satisfactory
STU_2173,Female,17,High School,9.4,75.0,75.0,Yes,Yes,Yes,No,Fair,10,0,70.5,Pass,Good
STU_2174,Male,17,Some College,10.6,92.4,83.4,Yes,Yes,Yes,Yes,Excellent,4,0,85.9,Pass,Excellent
STU_2175,Male,17,Some College,7.2,57.9,54.5,Yes,Yes,Yes,No,Excellent,16,1,57.1,Fail,Satisfactory
STU_2176,Male,15,High School,5.7,62.0,61.8,Yes,Yes,Yes,Yes,Poor,13,2,50.0,Fail,At Risk
STU_2177,Female,16,Bachelor,13.3,80.6,80.2,No,Yes,No,Yes,Good,8,0,81.9,Pass,Good
STU_2178,Male,17,High School,6.3,74.5,63.5,No,No,No,Yes,Good,15,0,62.1,Pass,Satisfactory
STU_2179,Male,16,Some College,11.2,71.6,51.5,Yes,Yes,Yes,Yes,Excellent,11,2,43.9,Fail,At Risk
STU_2180,Male,15,None,12.8,82.1,68.5,No,Yes,No,Yes,Good,8,1,60.1,Pass,Satisfactory
STU_2181,Female,18,None,9.1,64.6,69.4,Yes,Yes,No,Yes,Good,13,0,69.2,Pass,Satisfactory
STU_2182,Male,20,Some College,5.3,76.0,63.8,No,Yes,Yes,No,Good,9,0,62.9,Pass,Satisfactory
STU_2183,Male,18,Some College,10.1,86.5,82.8,No,Yes,No,Yes,Good,6,0,81.2,Pass,Good
STU_2184,Female,18,Bachelor,6.8,72.7,82.6,No,Yes,No,Yes,Good,11,0,76.4,Pass,Good
STU_2185,Male,16,Some College,23.8,90.6,90.0,Yes,Yes,No,Yes,Fair,4,0,86.0,Pass,Excellent
STU_2186,Male,20,Master/Doctorate,12.4,90.8,89.4,Yes,Yes,No,Yes,Excellent,4,0,86.5,Pass,Excellent
STU_2187,Female,16,None,12.1,78.0,79.0,Yes,Yes,Yes,No,Good,9,0,78.3,Pass,Good
STU_2188,Female,19,High School,14.4,88.3,72.8,No,Yes,No,Yes,Excellent,4,0,72.3,Pass,Good
STU_2189,Male,21,None,2.0,69.9,44.9,Yes,Yes,No,No,Fair,11,2,35.7,Fail,At Risk
STU_2190,Female,18,High School,7.5,61.0,66.0,No,Yes,No,Yes,Good,15,1,52.0,Fail,At Risk
STU_2191,Male,20,Some College,14.0,96.5,86.6,Yes,Yes,Yes,Yes,Excellent,4,0,86.0,Pass,Excellent
STU_2192,Female,17,Some College,5.7,62.9,58.8,No,Yes,No,Yes,Good,15,2,46.1,Fail,At Risk
STU_2193,Male,16,None,2.9,72.6,54.3,Yes,No,No,Yes,Excellent,13,1,41.2,Fail,At Risk
STU_2194,Female,17,Master/Doctorate,8.6,75.0,74.0,Yes,Yes,No,Yes,Excellent,9,0,76.4,Pass,Good
STU_2195,Male,17,Bachelor,4.6,89.6,76.1,Yes,No,Yes,Yes,Good,5,0,72.2,Pass,Good
STU_2196,Male,15,High School,5.0,87.1,67.9,Yes,Yes,No,Yes,Good,6,0,65.9,Pass,Satisfactory
STU_2197,Male,17,None,7.2,92.5,71.6,Yes,Yes,No,No,Fair,6,0,67.3,Pass,Satisfactory
STU_2198,Male,20,High School,3.7,93.1,70.2,No,No,No,Yes,Good,3,0,72.6,Pass,Good
STU_2199,Female,16,High School,7.0,81.1,67.2,Yes,Yes,No,Yes,Fair,9,1,57.5,Fail,Satisfactory
STU_2200,Male,18,High School,9.2,79.3,66.5,Yes,Yes,No,Yes,Good,9,0,63.1,Pass,Satisfactory
STU_2201,Female,19,Some College,21.0,70.0,82.5,No,Yes,No,Yes,Good,11,0,76.9,Pass,Good
STU_2202,Female,19,High School,6.0,80.8,59.1,Yes,Yes,No,No,Good,9,1,47.9,Fail,At Risk
STU_2203,Female,20,High School,7.3,91.9,68.6,No,No,No,Yes,Fair,3,0,71.4,Pass,Good
STU_2204,Female,17,Master/Doctorate,10.9,88.7,87.3,No,Yes,No,Yes,Excellent,7,0,85.4,Pass,Excellent
STU_2205,Male,20,Bachelor,6.5,96.0,81.7,Yes,Yes,Yes,No,Poor,3,0,83.6,Pass,Good
STU_2206,Male,18,Master/Doctorate,5.5,64.6,62.4,Yes,Yes,No,Yes,Poor,12,1,59.7,Fail,Satisfactory
STU_2207,Female,16,High School,14.1,63.6,64.3,Yes,Yes,No,Yes,Fair,15,1,58.9,Fail,Satisfactory
STU_2208,Female,17,High School,17.4,71.7,76.1,No,Yes,No,Yes,Excellent,13,0,72.3,Pass,Good
STU_2209,Male,18,Some College,6.5,77.3,69.7,No,Yes,No,Yes,Excellent,9,1,64.0,Pass,Satisfactory
STU_2210,Female,16,None,5.4,85.9,69.8,No,Yes,No,No,Good,6,0,64.9,Pass,Satisfactory
STU_2211,Female,17,None,4.9,90.6,77.8,No,Yes,No,No,Excellent,3,0,76.7,Pass,Good
STU_2212,Female,17,Bachelor,11.1,98.5,65.0,Yes,No,Yes,No,Fair,3,1,69.9,Pass,Satisfactory
STU_2213,Male,16,Some College,15.2,76.0,74.2,No,Yes,No,Yes,Excellent,10,0,73.6,Pass,Good
STU_2214,Male,17,Some College,9.9,66.9,54.7,No,Yes,Yes,Yes,Fair,14,1,56.3,Fail,Satisfactory
STU_2215,Female,18,Some College,11.4,78.7,75.3,No,Yes,Yes,No,Fair,8,0,83.4,Pass,Good
STU_2216,Female,17,Some College,13.5,94.5,81.3,No,Yes,No,Yes,Fair,2,0,79.8,Pass,Good
STU_2217,Male,15,None,17.6,84.8,82.4,No,Yes,No,Yes,Good,5,1,73.5,Pass,Good
STU_2218,Male,15,High School,10.0,80.0,69.1,Yes,No,No,Yes,Excellent,9,0,67.1,Pass,Satisfactory
STU_2219,Female,17,High School,6.3,71.9,68.5,Yes,Yes,Yes,Yes,Good,11,0,63.4,Pass,Satisfactory
STU_2220,Male,19,High School,11.8,86.2,74.6,Yes,No,Yes,Yes,Excellent,6,0,78.6,Pass,Good
STU_2221,Female,16,Master/Doctorate,14.3,87.8,91.5,Yes,Yes,No,No,Good,5,0,90.9,Pass,Excellent
STU_2222,Female,17,Some College,6.9,84.1,70.7,No,Yes,No,No,Fair,7,1,62.2,Pass,Satisfactory
STU_2223,Male,16,Bachelor,2.0,89.0,67.1,Yes,Yes,Yes,Yes,Good,9,0,70.5,Pass,Good
STU_2224,Female,16,High School,6.2,86.5,71.7,No,Yes,No,Yes,Good,8,0,74.8,Pass,Good
STU_2225,Male,18,High School,3.7,70.2,65.1,Yes,Yes,No,Yes,Excellent,13,0,56.6,Fail,Satisfactory
STU_2226,Female,18,High School,1.3,81.5,64.0,Yes,No,No,No,Good,7,0,61.9,Pass,Satisfactory
STU_2227,Female,15,High School,6.4,64.1,60.8,No,Yes,No,Yes,Good,14,1,45.7,Fail,At Risk
STU_2228,Male,17,High School,7.6,68.1,46.6,No,No,No,No,Fair,12,2,40.4,Fail,At Risk
STU_2229,Female,15,Bachelor,10.4,82.0,75.2,Yes,Yes,No,Yes,Good,7,0,76.0,Pass,Good
STU_2230,Male,17,Bachelor,11.3,94.5,83.8,Yes,Yes,No,Yes,Excellent,3,0,83.8,Pass,Good
STU_2231,Female,17,Some College,6.6,97.6,80.3,Yes,Yes,Yes,Yes,Poor,2,0,81.9,Pass,Good
STU_2232,Female,16,Some College,10.7,73.7,63.5,Yes,Yes,No,No,Excellent,9,0,62.1,Pass,Satisfactory
STU_2233,Female,16,Master/Doctorate,10.3,81.1,74.4,Yes,No,No,Yes,Good,10,0,78.5,Pass,Good
STU_2234,Male,17,None,10.2,94.0,80.9,Yes,Yes,No,Yes,Fair,3,0,77.1,Pass,Good
STU_2235,Female,19,High School,5.1,96.3,78.2,No,Yes,Yes,Yes,Excellent,2,0,74.2,Pass,Good
STU_2236,Male,21,High School,11.8,86.7,74.7,No,Yes,Yes,No,Good,6,1,72.7,Pass,Good
STU_2237,Female,15,Bachelor,8.9,95.1,90.6,No,Yes,Yes,No,Good,2,0,93.0,Pass,Excellent
STU_2238,Male,18,Master/Doctorate,7.7,62.3,62.5,No,Yes,No,Yes,Fair,14,2,55.3,Fail,Satisfactory
STU_2239,Female,17,High School,5.4,79.0,65.1,Yes,Yes,No,No,Fair,7,1,57.8,Fail,Satisfactory
STU_2240,Male,17,Bachelor,6.5,58.9,52.6,No,Yes,Yes,Yes,Excellent,14,2,52.8,Fail,At Risk
STU_2241,Male,18,Bachelor,12.8,90.9,85.2,Yes,Yes,No,Yes,Good,3,0,85.2,Pass,Excellent
STU_2242,Male,19,High School,10.7,93.6,72.0,No,Yes,No,Yes,Excellent,4,0,68.3,Pass,Satisfactory
STU_2243,Male,19,High School,5.7,93.2,77.1,Yes,Yes,No,Yes,Fair,3,0,76.6,Pass,Good
STU_2244,Male,17,Some College,8.6,77.3,69.6,Yes,Yes,No,No,Fair,10,0,67.3,Pass,Satisfactory
STU_2245,Male,17,Master/Doctorate,10.5,93.5,87.6,No,Yes,No,No,Poor,4,0,86.7,Pass,Excellent
STU_2246,Female,18,High School,5.9,75.0,58.8,No,Yes,No,Yes,Good,9,0,61.1,Pass,Satisfactory
STU_2247,Female,16,Bachelor,11.7,80.2,69.1,No,Yes,No,Yes,Excellent,8,1,66.5,Pass,Satisfactory
STU_2248,Male,17,High School,2.5,85.9,67.3,No,Yes,Yes,No,Good,5,1,62.4,Pass,Satisfactory
STU_2249,Male,17,Bachelor,11.7,81.7,82.0,Yes,Yes,Yes,No,Good,8,0,78.0,Pass,Good
STU_2250,Male,17,Some College,11.3,64.6,66.1,Yes,Yes,Yes,Yes,Excellent,14,1,60.3,Pass,Satisfactory
STU_2251,Female,16,Some College,9.3,72.8,74.0,Yes,Yes,No,No,Excellent,13,1,66.3,Pass,Satisfactory
STU_2252,Female,16,Bachelor,7.1,65.5,58.0,No,Yes,Yes,Yes,Poor,15,1,53.6,Fail,At Risk
STU_2253,Female,19,Bachelor,4.7,80.5,82.8,No,Yes,Yes,Yes,Excellent,7,0,73.6,Pass,Good
STU_2254,Male,16,Bachelor,8.2,84.9,72.2,Yes,Yes,No,No,Good,6,0,74.8,Pass,Good
STU_2255,Female,17,None,10.1,56.3,52.5,No,Yes,Yes,Yes,Fair,16,2,46.8,Fail,At Risk
STU_2256,Female,16,Bachelor,11.9,72.0,72.8,No,Yes,Yes,Yes,Fair,12,0,75.6,Pass,Good
STU_2257,Female,15,High School,5.3,77.9,71.0,Yes,Yes,Yes,Yes,Good,11,0,64.9,Pass,Satisfactory
STU_2258,Female,15,Some College,6.4,77.9,62.9,No,Yes,No,No,Good,11,0,62.0,Pass,Satisfactory
STU_2259,Male,16,Some College,6.5,77.5,54.5,No,Yes,Yes,No,Fair,10,1,56.1,Fail,Satisfactory
STU_2260,Female,18,Some College,3.2,92.5,70.3,No,Yes,No,Yes,Fair,3,1,68.0,Pass,Satisfactory
STU_2261,Male,16,Some College,14.7,89.8,82.0,Yes,Yes,No,Yes,Excellent,5,0,84.5,Pass,Good
STU_2262,Female,19,Master/Doctorate,22.3,82.6,77.0,Yes,Yes,No,Yes,Excellent,8,1,74.9,Pass,Good
STU_2263,Female,17,High School,15.5,93.2,86.1,Yes,Yes,No,Yes,Excellent,2,0,91.4,Pass,Excellent
STU_2264,Female,17,Bachelor,4.9,59.7,61.9,Yes,Yes,No,Yes,Fair,18,0,52.8,Fail,At Risk
STU_2265,Female,17,High School,18.8,85.8,71.2,No,Yes,Yes,No,Fair,6,1,68.8,Pass,Satisfactory
STU_2266,Female,17,High School,7.2,72.2,71.6,Yes,Yes,Yes,Yes,Fair,12,0,58.7,Fail,Satisfactory
STU_2267,Female,18,High School,11.8,77.1,66.9,No,Yes,Yes,Yes,Fair,10,0,71.0,Pass,Good
STU_2268,Male,16,Master/Doctorate,11.4,94.0,82.5,Yes,No,Yes,Yes,Good,5,0,90.7,Pass,Excellent
STU_2269,Female,17,Bachelor,1.5,93.1,80.5,Yes,Yes,Yes,Yes,Good,3,0,77.0,Pass,Good
STU_2270,Male,19,Master/Doctorate,8.4,77.8,80.4,Yes,Yes,Yes,No,Good,10,1,69.6,Pass,Satisfactory
STU_2271,Male,19,Master/Doctorate,4.7,85.5,87.7,No,Yes,No,Yes,Good,8,0,84.3,Pass,Good
STU_2272,Male,19,High School,2.2,56.6,42.3,No,No,No,Yes,Fair,17,1,32.2,Fail,At Risk
STU_2273,Female,17,High School,9.0,73.0,73.8,Yes,Yes,No,Yes,Good,10,1,67.1,Pass,Satisfactory
STU_2274,Female,18,Bachelor,10.9,88.4,77.7,No,Yes,No,Yes,Good,4,0,75.9,Pass,Good
STU_2275,Female,17,Some College,5.8,78.0,77.8,Yes,Yes,Yes,Yes,Good,10,0,72.5,Pass,Good
STU_2276,Female,17,Some College,8.7,81.0,77.5,Yes,Yes,Yes,Yes,Fair,7,1,73.9,Pass,Good
STU_2277,Male,16,High School,15.1,84.6,66.3,Yes,No,No,Yes,Good,8,0,70.8,Pass,Good
STU_2278,Female,17,Some College,7.2,81.6,81.5,Yes,Yes,Yes,Yes,Fair,6,0,79.2,Pass,Good
STU_2279,Female,16,Some College,3.6,71.0,63.0,No,Yes,Yes,Yes,Fair,13,0,65.9,Pass,Satisfactory
STU_2280,Male,16,High School,12.4,65.2,56.3,Yes,No,No,Yes,Excellent,12,2,55.4,Fail,Satisfactory
STU_2281,Male,18,Some College,6.6,74.3,71.8,Yes,Yes,No,No,Excellent,10,0,73.4,Pass,Good
STU_2282,Male,16,Some College,5.5,92.2,69.8,Yes,Yes,No,Yes,Fair,4,0,69.9,Pass,Satisfactory
STU_2283,Female,15,Some College,6.9,67.3,60.4,No,Yes,Yes,Yes,Poor,11,1,57.7,Fail,Satisfactory
STU_2284,Female,15,High School,6.8,75.8,72.7,Yes,Yes,No,Yes,Good,9,0,72.2,Pass,Good
STU_2285,Female,19,Bachelor,2.7,88.1,73.2,No,Yes,No,Yes,Fair,5,0,69.2,Pass,Satisfactory
STU_2286,Female,17,None,9.5,73.2,65.5,Yes,Yes,No,No,Good,11,0,60.9,Pass,Satisfactory
STU_2287,Female,17,High School,9.4,72.1,68.7,Yes,Yes,No,Yes,Poor,11,0,65.5,Pass,Satisfactory
STU_2288,Female,18,Bachelor,7.0,86.3,74.5,No,Yes,No,No,Fair,7,0,73.4,Pass,Good
STU_2289,Female,18,Some College,9.0,66.5,56.9,Yes,Yes,Yes,Yes,Excellent,14,2,50.4,Fail,At Risk
STU_2290,Female,16,High School,11.3,87.5,74.5,No,Yes,No,Yes,Excellent,6,0,71.1,Pass,Good
STU_2291,Female,17,Bachelor,9.3,89.3,65.4,Yes,No,No,No,Fair,6,0,72.3,Pass,Good
STU_2292,Male,18,Some College,5.4,76.1,59.1,No,Yes,No,Yes,Good,11,2,49.9,Fail,At Risk
STU_2293,Male,17,Bachelor,4.7,72.0,67.5,Yes,Yes,No,Yes,Fair,11,0,64.7,Pass,Satisfactory
STU_2294,Male,16,Bachelor,20.2,90.7,82.8,No,No,No,Yes,Poor,3,1,83.9,Pass,Good
STU_2295,Female,18,Some College,9.4,87.4,78.4,Yes,Yes,No,No,Excellent,5,0,79.2,Pass,Good
STU_2296,Female,17,Some College,7.4,79.4,75.2,Yes,Yes,No,Yes,Good,7,0,73.5,Pass,Good
STU_2297,Female,16,High School,10.6,96.0,73.8,Yes,Yes,No,No,Good,3,0,74.7,Pass,Good
STU_2298,Male,17,High School,5.8,70.8,70.5,Yes,Yes,No,Yes,Excellent,13,0,62.5,Pass,Satisfactory
STU_2299,Male,15,Some College,12.5,82.3,72.1,Yes,Yes,Yes,No,Excellent,8,1,70.8,Pass,Good
STU_2300,Female,16,Some College,6.6,80.2,65.9,Yes,No,Yes,Yes,Excellent,9,2,56.1,Fail,Satisfactory
STU_2301,Male,18,Some College,2.3,68.4,44.0,No,Yes,No,No,Poor,12,3,31.8,Fail,At Risk
STU_2302,Female,15,High School,7.7,92.8,74.3,No,Yes,No,Yes,Fair,6,0,74.7,Pass,Good
STU_2303,Male,17,None,4.4,88.4,66.3,No,Yes,No,No,Good,10,0,63.8,Pass,Satisfactory
STU_2304,Male,17,Some College,7.2,92.4,85.4,No,Yes,No,Yes,Good,8,0,77.2,Pass,Good
STU_2305,Male,15,High School,6.7,95.0,75.8,Yes,Yes,Yes,Yes,Excellent,3,0,76.5,Pass,Good
STU_2306,Male,20,Bachelor,9.9,80.2,74.2,Yes,Yes,Yes,Yes,Good,9,0,70.5,Pass,Good
STU_2307,Male,16,None,16.8,94.8,85.8,Yes,Yes,No,Yes,Excellent,4,0,85.3,Pass,Excellent
STU_2308,Female,16,Some College,11.8,83.4,74.9,No,Yes,Yes,Yes,Fair,11,1,70.9,Pass,Good
STU_2309,Male,16,Master/Doctorate,9.4,77.2,73.9,Yes,Yes,Yes,No,Excellent,8,1,78.8,Pass,Good
STU_2310,Female,16,High School,8.6,75.6,68.1,Yes,Yes,Yes,No,Good,12,1,65.1,Pass,Satisfactory
STU_2311,Male,15,Some College,9.6,96.7,82.0,No,Yes,Yes,Yes,Excellent,2,0,81.0,Pass,Good
STU_2312,Male,18,High School,15.8,78.7,80.0,Yes,Yes,No,No,Fair,7,0,75.2,Pass,Good
STU_2313,Male,20,Some College,10.5,97.6,85.2,No,Yes,Yes,Yes,Good,2,0,88.8,Pass,Excellent
STU_2314,Female,16,Some College,2.3,78.8,45.8,No,Yes,No,Yes,Excellent,10,2,44.5,Fail,At Risk
STU_2315,Male,17,Some College,4.5,91.0,73.7,Yes,No,Yes,No,Good,6,0,79.8,Pass,Good
STU_2316,Male,18,Some College,13.6,86.8,78.9,Yes,Yes,No,Yes,Good,5,1,79.3,Pass,Good
STU_2317,Male,18,Master/Doctorate,9.3,95.2,81.7,Yes,No,Yes,No,Excellent,4,0,86.5,Pass,Excellent
STU_2318,Female,17,High School,15.6,85.1,83.9,No,Yes,No,Yes,Good,8,0,86.0,Pass,Excellent
STU_2319,Female,16,None,11.5,84.9,65.8,Yes,No,No,Yes,Good,7,1,63.0,Pass,Satisfactory
STU_2320,Female,16,Bachelor,8.5,84.7,74.1,No,Yes,Yes,Yes,Poor,6,0,76.3,Pass,Good
STU_2321,Female,18,Some College,8.4,80.8,67.0,No,No,No,Yes,Excellent,10,0,62.6,Pass,Satisfactory
STU_2322,Male,18,Master/Doctorate,5.7,77.8,71.8,Yes,Yes,No,Yes,Good,10,0,74.7,Pass,Good
STU_2323,Female,16,Some College,7.1,93.4,79.4,Yes,Yes,No,No,Good,2,0,78.8,Pass,Good
STU_2324,Male,17,Bachelor,3.8,96.7,77.2,No,No,Yes,No,Poor,5,0,77.7,Pass,Good
STU_2325,Female,19,Some College,5.0,94.2,71.6,Yes,Yes,No,No,Good,2,0,69.7,Pass,Satisfactory
STU_2326,Female,18,Bachelor,4.3,90.0,67.7,No,Yes,No,Yes,Poor,7,1,68.4,Pass,Satisfactory
STU_2327,Male,20,Master/Doctorate,7.9,94.8,86.7,Yes,Yes,Yes,Yes,Poor,3,0,90.9,Pass,Excellent
STU_2328,Male,18,Some College,6.1,85.8,70.6,No,No,Yes,Yes,Good,6,0,69.0,Pass,Satisfactory
STU_2329,Female,17,High School,2.9,94.5,63.9,No,Yes,No,Yes,Fair,5,1,62.1,Pass,Satisfactory
STU_2330,Male,17,High School,10.6,83.8,73.1,No,Yes,No,Yes,Fair,8,1,70.4,Pass,Good
STU_2331,Male,17,High School,6.4,89.8,83.7,Yes,Yes,No,No,Good,6,0,74.0,Pass,Good
STU_2332,Female,15,High School,12.3,80.9,77.2,Yes,Yes,No,Yes,Poor,7,0,77.1,Pass,Good
STU_2333,Male,17,High School,10.3,90.3,76.8,No,Yes,No,Yes,Good,5,0,77.2,Pass,Good
STU_2334,Male,18,Some College,21.5,78.1,91.3,Yes,Yes,No,Yes,Fair,8,0,91.3,Pass,Excellent
STU_2335,Male,16,Some College,7.9,89.1,76.3,Yes,Yes,Yes,Yes,Good,6,0,83.4,Pass,Good
STU_2336,Female,18,Some College,5.8,90.1,73.3,No,No,No,Yes,Good,5,0,81.7,Pass,Good
STU_2337,Male,17,Some College,5.0,71.3,67.2,Yes,Yes,No,No,Good,12,0,66.7,Pass,Satisfactory
STU_2338,Female,19,High School,11.2,90.7,96.1,Yes,Yes,Yes,Yes,Fair,3,0,92.5,Pass,Excellent
STU_2339,Female,15,High School,11.8,85.8,81.5,Yes,Yes,No,No,Fair,7,0,80.4,Pass,Good
STU_2340,Female,16,High School,8.0,96.1,70.3,No,Yes,No,Yes,Poor,3,0,73.3,Pass,Good
STU_2341,Female,17,Some College,9.2,78.7,75.5,No,Yes,No,Yes,Good,9,0,79.9,Pass,Good
STU_2342,Male,16,High School,13.8,77.3,71.9,Yes,Yes,No,Yes,Excellent,10,1,67.5,Pass,Satisfactory
STU_2343,Male,18,High School,11.5,88.9,69.8,Yes,Yes,No,No,Fair,4,0,70.6,Pass,Good
STU_2344,Male,18,Some College,9.4,93.1,83.2,Yes,Yes,Yes,No,Fair,2,0,85.9,Pass,Excellent
STU_2345,Female,16,Bachelor,3.9,89.0,73.3,No,Yes,No,Yes,Fair,5,0,78.8,Pass,Good
STU_2346,Female,17,None,5.1,57.6,63.2,Yes,Yes,No,Yes,Good,17,0,51.1,Fail,At Risk
STU_2347,Female,17,Some College,6.6,83.3,68.2,No,Yes,No,Yes,Good,7,0,65.5,Pass,Satisfactory
STU_2348,Male,17,Bachelor,6.8,92.2,84.8,Yes,Yes,No,Yes,Good,3,0,79.9,Pass,Good
STU_2349,Female,19,Bachelor,5.4,95.1,70.0,No,Yes,No,No,Excellent,3,0,68.5,Pass,Satisfactory
STU_2350,Male,18,Master/Doctorate,5.0,94.0,78.2,Yes,Yes,Yes,Yes,Good,4,1,73.4,Pass,Good
STU_2351,Male,17,None,6.9,90.9,75.1,No,Yes,Yes,Yes,Fair,4,0,77.4,Pass,Good
STU_2352,Female,18,High School,8.7,92.2,83.3,Yes,Yes,No,Yes,Fair,4,0,80.5,Pass,Good
STU_2353,Male,17,Master/Doctorate,10.4,87.1,85.0,Yes,Yes,Yes,Yes,Good,6,0,81.6,Pass,Good
STU_2354,Female,19,Some College,2.7,81.0,73.2,No,Yes,Yes,Yes,Good,9,0,72.3,Pass,Good
STU_2355,Male,17,Some College,6.1,83.4,73.7,No,Yes,No,Yes,Good,8,0,71.8,Pass,Good
STU_2356,Male,18,Bachelor,3.0,76.7,61.6,Yes,Yes,No,No,Good,9,1,60.1,Pass,Satisfactory
STU_2357,Female,18,Bachelor,8.0,44.1,44.9,No,No,Yes,No,Good,21,2,36.5,Fail,At Risk
STU_2358,Female,16,Master/Doctorate,7.9,74.8,66.1,No,No,No,Yes,Excellent,10,0,62.9,Pass,Satisfactory
STU_2359,Male,18,Master/Doctorate,7.5,60.5,55.3,No,Yes,No,No,Good,14,2,50.7,Fail,At Risk
STU_2360,Male,16,Bachelor,6.9,83.8,70.2,Yes,Yes,No,Yes,Excellent,7,0,72.9,Pass,Good
STU_2361,Female,16,High School,6.2,88.7,76.1,Yes,Yes,No,Yes,Fair,5,0,69.5,Pass,Satisfactory
STU_2362,Male,16,Bachelor,7.6,83.9,73.5,Yes,Yes,No,Yes,Good,8,1,69.4,Pass,Satisfactory
STU_2363,Male,20,None,10.5,85.0,79.8,Yes,Yes,Yes,Yes,Excellent,5,0,76.1,Pass,Good
